Day of Data Escala de Tempo 1 CE Simp 4,Data Escala de Tempo 1 CE Simp 4,Período Exibido CE Simp 4,Subsistema,Selecione Tipo de CE Simp 4
"April 16, 2022",4/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,831.321279
"April 17, 2022",4/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,783.946646
"April 18, 2022",4/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,929.685134
"April 19, 2022",4/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,967.375633
"April 20, 2022",4/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,983.330214
"April 21, 2022",4/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,930.811693
"April 22, 2022",4/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,966.214861
"April 23, 2022",4/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,930.6884
"April 24, 2022",4/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,866.202271
"April 25, 2022",4/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1011.828943
"April 26, 2022",4/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1049.047167
"April 27, 2022",4/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1057.995217
"April 28, 2022",4/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1059.986457
"April 29, 2022",4/29/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1051.202331
"April 30, 2022",4/30/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,947.673733
"May 1, 2022",5/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,846.823605
"May 2, 2022",5/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1004.834364
"May 3, 2022",5/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1039.131695
"May 4, 2022",5/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1021.97312
"May 5, 2022",5/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,976.996528
"May 6, 2022",5/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,969.384534
"May 7, 2022",5/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,891.408423
"May 8, 2022",5/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,805.486838
"May 9, 2022",5/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,940.307704
"May 10, 2022",5/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,961.506666
"May 11, 2022",5/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,978.157354
"May 12, 2022",5/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,969.690781
"May 13, 2022",5/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,965.525989
"May 14, 2022",5/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,901.666369
"May 15, 2022",5/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,850.104121
"May 16, 2022",5/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,959.744368
"May 17, 2022",5/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,933.228172
"May 18, 2022",5/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,888.262026
"May 19, 2022",5/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,874.172152
"May 20, 2022",5/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,877.550561
"May 21, 2022",5/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,831.568926
"May 22, 2022",5/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,766.068284
"May 23, 2022",5/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,891.105915
"May 24, 2022",5/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,923.628939
"May 25, 2022",5/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,930.90882
"May 26, 2022",5/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,942.983914
"May 27, 2022",5/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,944.405607
"May 28, 2022",5/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,881.792515
"May 29, 2022",5/29/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,809.503454
"May 30, 2022",5/30/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,938.265049
"May 31, 2022",5/31/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,970.307004
"June 1, 2022",6/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,963.917431
"June 2, 2022",6/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,973.124323
"June 3, 2022",6/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,957.779393
"June 4, 2022",6/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,873.326199
"June 5, 2022",6/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,790.599479
"June 6, 2022",6/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,916.978368
"June 7, 2022",6/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,948.251715
"June 8, 2022",6/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,962.794538
"June 9, 2022",6/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,965.003801
"June 10, 2022",6/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,957.43948
"June 11, 2022",6/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,877.359539
"June 12, 2022",6/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,781.595862
"June 13, 2022",6/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,877.894019
"June 14, 2022",6/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,906.321807
"June 15, 2022",6/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,909.650643
"June 16, 2022",6/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,852.243115
"June 17, 2022",6/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,883.719976
"June 18, 2022",6/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,856.545817
"June 19, 2022",6/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,788.936996
"June 20, 2022",6/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,905.665611
"June 21, 2022",6/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,932.098273
"June 22, 2022",6/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,935.655799
"June 23, 2022",6/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,939.361696
"June 24, 2022",6/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,933.69307
"June 25, 2022",6/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,865.349569
"June 26, 2022",6/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,779.886439
"June 27, 2022",6/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,887.736056
"June 28, 2022",6/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,910.813588
"June 29, 2022",6/29/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,913.845848
"June 30, 2022",6/30/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,920.49298
"July 1, 2022",7/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,920.701109
"July 2, 2022",7/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,867.056065
"July 3, 2022",7/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,791.917988
"July 4, 2022",7/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,910.558371
"July 5, 2022",7/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,927.218808
"July 6, 2022",7/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,931.589184
"July 7, 2022",7/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,942.834024
"July 8, 2022",7/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,942.919893
"July 9, 2022",7/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,858.510382
"July 10, 2022",7/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,793.394656
"July 11, 2022",7/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,904.729985
"July 12, 2022",7/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,955.100026
"July 13, 2022",7/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,954.144767
"July 14, 2022",7/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,954.644303
"July 15, 2022",7/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,953.46182
"July 16, 2022",7/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,891.090382
"July 17, 2022",7/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,811.335083
"July 18, 2022",7/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,928.607666
"July 19, 2022",7/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,956.346055
"July 20, 2022",7/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,955.591197
"July 21, 2022",7/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,955.772391
"July 22, 2022",7/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,952.625576
"July 23, 2022",7/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,881.242236
"July 24, 2022",7/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,798.634977
"July 25, 2022",7/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,924.134789
"July 26, 2022",7/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,953.705487
"July 27, 2022",7/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,960.090388
"July 28, 2022",7/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,957.423629
"July 29, 2022",7/29/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,951.433573
"July 30, 2022",7/30/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,863.514245
"July 31, 2022",7/31/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,791.694447
"August 1, 2022",8/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,926.70298
"August 2, 2022",8/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,962.451026
"August 3, 2022",8/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,970.932375
"August 4, 2022",8/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,976.321166
"August 5, 2022",8/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,978.67275
"August 6, 2022",8/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,895.612055
"August 7, 2022",8/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,819.370943
"August 8, 2022",8/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,930.433435
"August 9, 2022",8/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,976.257349
"August 10, 2022",8/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,951.74305
"August 11, 2022",8/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,916.188582
"August 12, 2022",8/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,908.072777
"August 13, 2022",8/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,853.451277
"August 14, 2022",8/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,774.639048
"August 15, 2022",8/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,906.236603
"August 16, 2022",8/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,963.359118
"August 17, 2022",8/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,970.67349
"August 18, 2022",8/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,973.521416
"August 19, 2022",8/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,930.670073
"August 20, 2022",8/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,842.049759
"August 21, 2022",8/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,763.504175
"August 22, 2022",8/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,884.342366
"August 23, 2022",8/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,918.765285
"August 24, 2022",8/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,930.54253
"August 25, 2022",8/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,944.534114
"August 26, 2022",8/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,956.421741
"August 27, 2022",8/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,898.328789
"August 28, 2022",8/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,826.292475
"August 29, 2022",8/29/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,912.156187
"August 30, 2022",8/30/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,911.980257
"August 31, 2022",8/31/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,908.978515
"September 1, 2022",9/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,918.515369
"September 2, 2022",9/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,939.299459
"September 3, 2022",9/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,880.417878
"September 4, 2022",9/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,795.589839
"September 5, 2022",9/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,916.337531
"September 6, 2022",9/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,949.646394
"September 7, 2022",9/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,886.15959
"September 8, 2022",9/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,960.755363
"September 9, 2022",9/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,963.979219
"September 10, 2022",9/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,923.605038
"September 11, 2022",9/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,823.422899
"September 12, 2022",9/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,953.431885
"September 13, 2022",9/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,990.829488
"September 14, 2022",9/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1000.680861
"September 15, 2022",9/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,973.742235
"September 16, 2022",9/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,946.81398
"September 17, 2022",9/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,855.288082
"September 18, 2022",9/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,774.568081
"September 19, 2022",9/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,915.173717
"September 20, 2022",9/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,971.200787
"September 21, 2022",9/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,989.169616
"September 22, 2022",9/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,999.379131
"September 23, 2022",9/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,947.505763
"September 24, 2022",9/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,847.29664
"September 25, 2022",9/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,773.648884
"September 26, 2022",9/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,936.692593
"September 27, 2022",9/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,984.107107
"September 28, 2022",9/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,986.086753
"September 29, 2022",9/29/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,957.30966
"September 30, 2022",9/30/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,934.05405
"October 1, 2022",10/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,866.439884
"October 2, 2022",10/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,793.297297
"October 3, 2022",10/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,930.373359
"October 4, 2022",10/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,953.353392
"October 5, 2022",10/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,950.021065
"October 6, 2022",10/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,984.009029
"October 7, 2022",10/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,985.134441
"October 8, 2022",10/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,896.126035
"October 9, 2022",10/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,820.871542
"October 10, 2022",10/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,943.654828
"October 11, 2022",10/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,986.46897
"October 12, 2022",10/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,883.989773
"October 13, 2022",10/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,986.820486
"October 14, 2022",10/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,998.243973
"October 15, 2022",10/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,919.13974
"October 16, 2022",10/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,838.698472
"October 17, 2022",10/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,983.118056
"October 18, 2022",10/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1018.59584
"October 19, 2022",10/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1019.140389
"October 20, 2022",10/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1025.106439
"October 21, 2022",10/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1027.607376
"October 22, 2022",10/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,935.150065
"October 23, 2022",10/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,833.785149
"October 24, 2022",10/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,963.013411
"October 25, 2022",10/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,981.529063
"October 26, 2022",10/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1001.312009
"October 27, 2022",10/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1042.511551
"October 28, 2022",10/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1037.781051
"October 29, 2022",10/29/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,957.187824
"October 30, 2022",10/30/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,889.847729
"October 31, 2022",10/31/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1028.078864
"November 1, 2022",11/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,966.330852
"November 2, 2022",11/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,823.425128
"November 3, 2022",11/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,871.449529
"November 4, 2022",11/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,882.992872
"November 5, 2022",11/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,828.621245
"November 6, 2022",11/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,773.801011
"November 7, 2022",11/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,912.831216
"November 8, 2022",11/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,942.36122
"November 9, 2022",11/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,952.852841
"November 10, 2022",11/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,986.174173
"November 11, 2022",11/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,994.536144
"November 12, 2022",11/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,905.84949
"November 13, 2022",11/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,840.440222
"November 14, 2022",11/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,964.200748
"November 15, 2022",11/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,920.809832
"November 16, 2022",11/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,979.709452
"November 17, 2022",11/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,971.414669
"November 18, 2022",11/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,982.231534
"November 19, 2022",11/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,913.146206
"November 20, 2022",11/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,845.754655
"November 21, 2022",11/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1009.874943
"November 22, 2022",11/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1035.670168
"November 23, 2022",11/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1037.439467
"November 24, 2022",11/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,982.742268
"November 25, 2022",11/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,970.665342
"November 26, 2022",11/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,905.264333
"November 27, 2022",11/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,843.091991
"November 28, 2022",11/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,952.576638
"November 29, 2022",11/29/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,996.144293
"November 30, 2022",11/30/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,994.158059
"December 1, 2022",12/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1003.977049
"December 2, 2022",12/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,993.910159
"December 3, 2022",12/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,944.948434
"December 4, 2022",12/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,859.082624
"December 5, 2022",12/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,967.045858
"December 6, 2022",12/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1001.376074
"December 7, 2022",12/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1010.546436
"December 8, 2022",12/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1001.05025
"December 9, 2022",12/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,992.722241
"December 10, 2022",12/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,954.790506
"December 11, 2022",12/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,895.428595
"December 12, 2022",12/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1052.721745
"December 13, 2022",12/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1031.200647
"December 14, 2022",12/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,974.49857
"December 15, 2022",12/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,974.976279
"December 16, 2022",12/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,984.914124
"December 17, 2022",12/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,900.87144
"December 18, 2022",12/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,826.61049
"December 19, 2022",12/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,925.452255
"December 20, 2022",12/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,923.207111
"December 21, 2022",12/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,903.046496
"December 22, 2022",12/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,893.4028
"December 23, 2022",12/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,880.472469
"December 24, 2022",12/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,817.894771
"December 25, 2022",12/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,744.382689
"December 26, 2022",12/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,887.209763
"December 27, 2022",12/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,919.446648
"December 28, 2022",12/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,928.383763
"December 29, 2022",12/29/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,918.428484
"December 30, 2022",12/30/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,887.817231
"December 31, 2022",12/31/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,813.962046
"January 1, 2023",1/1/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,751.250187
"January 2, 2023",1/2/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,900.726951
"January 3, 2023",1/3/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,958.984818
"January 4, 2023",1/4/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,975.806045
"January 5, 2023",1/5/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,938.021001
"January 6, 2023",1/6/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,911.713937
"January 7, 2023",1/7/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,831.930125
"January 8, 2023",1/8/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,784.584743
"January 9, 2023",1/9/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,907.202289
"January 10, 2023",1/10/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,947.265033
"January 11, 2023",1/11/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,977.494416
"January 12, 2023",1/12/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,997.886273
"January 13, 2023",1/13/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1010.585958
"January 14, 2023",1/14/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,939.355006
"January 15, 2023",1/15/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,879.631511
"January 16, 2023",1/16/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1037.439899
"January 17, 2023",1/17/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1056.194762
"January 18, 2023",1/18/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1049.275655
"January 19, 2023",1/19/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1041.240901
"January 20, 2023",1/20/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1013.822452
"January 21, 2023",1/21/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,927.410153
"January 22, 2023",1/22/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,854.626659
"January 23, 2023",1/23/2023 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1018.096316
